1565120072538612,    1.1,   -0.1,  -10.6
1565120073539953,    0.4,   -0.9,   24.8
1565120074541212,   -0.1,   -0.5,  -36.9
1565120075542472,    2.3,   -1.8,   49.6
1565120076543770,    0.2,   -0.2,  -58.8
1565120077545484,    2.4,   -2.0,   69.8
1565120078546788,    0.9,    0.4,  -75.9
1565120079548087,    0.6,   -2.0,   84.0
1565120080549370,    1.3,    1.2,  -88.1
1565120081550658,   -0.3,   -2.0,   93.9
1565120082552014,    0.7,    1.2,  -95.8
1565120083553380,    0.9,   -2.3,   99.1
1565120084554703,   -0.2,    0.8,  -99.3
1565120085556167,    2.3,   -2.3,   99.9
1565120086557430,   -0.2,    0.7,  -99.1
1565120087558718,    2.0,   -2.3,   97.7
1565120088560030,    0.9,    0.7,  -95.5
1565120089561352,    0.4,   -2.4,   92.3
1565120090562682,    1.5,    0.6,  -89.7
1565120091564045,    0.0,   -2.3,   85.4
1565120092565524,    0.5,    0.5,  -82.3
1565120093566788,    1.1,   -1.8,   77.1
1565120094568100,   -0.4,    0.5,  -73.7
1565120095569406,    1.9,   -1.3,   68.4
1565120096570728,   -0.2,    0.5,  -64.6
1565120097572022,    1.4,   -1.6,   58.8
1565120098573320,   -4.1,   -3.3,  -47.4
1565120099574114,    3.4,   -2.1,   43.3
1565120100574766,    0.3,   -1.0,  -39.4
1565120101576087,    1.3,   -1.2,   33.3
1565120102577514,   -0.1,   -0.2,  -29.2
1565120103578809,    1.5,   -1.1,   24.7
1565120104579692,   -0.7,   -0.1,  -20.4
1565120105580927,    1.3,   -0.7,   16.4
